burial,description,plot,url,birthdate,deathdate,name
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","Author. He was a widely recognized writer penning books about sports and life in the old west. Born in Bolivar, Tennessee he moved to Texas as a boy where at the age of sixteen he began his professional writing career working for an Austin newspaper. During World War II he worked for the Foreign Broadcast Intelligence Service in Latin America and in the Pacific. After the war he became a popluar author with six of his books being made into movies. Some of his more popular books were ""Dribble Up"", ""The First Texas Ranger: Jack Hayes"", ""Half-Time Hero"" and ""Lots of Land"" (Co-authored with James Bascom Giles). His book written with Giles led to him being employed with the Genral Land Office of Texas. He was hired toto explore their archives to help with legal battles they were facing. He worked their for over thirteen years. At the time of his death he worked in office's public relations department. (bio by:  Bigwoo) Family links: Parents:  David Everett Bishop (1873 - 1948)  Annie Elizabeth  Cornelius  Bishop (1880 - 1962) Spouse:  Grace Eyres  Bishop  Huie (1915 - 1996) Siblings:  Cornelius E Bishop (1905 - 1983)  Alice  Graham  McGeath (1910 - 1988)  Curtis Kent Bishop (1912 - 1967) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  Bigwoo Record added: Dec 30, 2005",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=12822696&page=gr,"Nov. 10,  1912 ","Mar. 17,  1967 ",Curtis Kent Bishop
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Governor. US Congressman. Born in Virginia, Bell moved to Texas in 1836 where he had a distinguished military career. He was a Captain of the Texas Volunteer Rangers during the Mexican War (1845-1846). By 1849, he had achieved the rank of Colonel of a Texan volunteer regiment. From 1849 to 1853, Bell was the governor of Texas. He served as a U.S. Representative from Texas from 1853 to 1857.  After leaving office, he moved to Littleton, North Carolina where he died and was buried in Halifax County.  In 1930, his body was reinterred in the Texas State Cemetery in Austin. (bio by:  Evening Blues) Family links: Spouse:  Ella Rives (Reeves)  Eaton  Bell (1835 - 1897) Calculated relationship ","Plot: Section: Section C2, Row: M  Number:8  ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8061990&page=gr,"May 12,  1812 Spotsylvania County, USA ","Mar. 8,  1898 Littleton Halifax County North Carolina, USA ",Peter Hansbrough Bell
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Civil War Confederate Army Officer. This native of Guntersblum, Hesse, Germany fought under six flags during his military career. At the age of eighteen he was commissioned as a second lieutenant in Germany, before joining the French Foreign Legion where he fought in the Carlist War in Spain. In 1838 Spain's Queen Maria Christina decorated and knighted the young soldier for his bravery during the war. From there, he moved east to become an instructor for the Turkish army. While there he achieved the rank of Colonel, the highest ranking given to a non-Moslem. In the mid 1840s he arrived in North America, reportedly fleeing Germany because he had killed a man in a duel. Once again he became active in the military. He fought alongside General Zachary Taylor during the Mexican War. his service to his new country was awarded when, after the war, President Franklin Pierce appointed him collector of customs at Port Lavaca, Texas. In 1859 he organized a group of volunteers to fight in the Cortina Wars before joining the Texas Militia at the beginning of the Civil War. In 1863 he was made a Colonel just before being sent to Louisiana to lead Confederate troops in an attempt to block a Union invasion of Texas. In April of 1864 he was killed leading a dismounted charge at the Battle of Pleasant Hill. (bio by:  Bigwoo) ","Plot: Republic Hill Section 1, Row M, Plot 19 GPS (lat/lon):  30.26529, -97.72724 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18042&page=gr,"Oct. 8,  1813 Hessen, Germany ","Apr. 11,  1864 Louisiana, USA ",August Carl Buchel
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman. At ten years old he left Missouri and came to Texas with his family in 1831. He was fifteen when he enlisted in the Texas Army and after the Battle of San Jacinto, he was an orderly for Alexander Somervell. After returning to Texas, he studied law and served briefly in the Mexican-American War. In 1847, he was elected from Brazoria County Texas, to the legislature of the newly formed State of Texas, was a member of the Texas State House of Representatives (1847-53), served in the Texas State Senate (1853-57) and was a delegate to the Democratic National Convention in 1856. In 1857, he was elected as a Democrat to the Thirty-fifth Congress, serving until 1859. During the Civil War, he served as volunteer aide-de-camp on the staff of General Herbert and afterwards as assistant adjutant general, with the rank of Major, of the trans-Mississippi Department. He was again a member of the Texas State House of Representatives serving (1873, 1879, 1887-91). He was elected president of the Texas Veterans Association in 1892 and served until his death at age 80. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Emily Margaret  Austin  Perry (1795 - 1851) Spouse:  Laura Harrison  Jack  Bryan (1839 - 1872) Children:  Laura H.  Bryan  Parker (1864 - 1935)  Hally Ballinger  Bryan  Perry (1868 - 1955)  Guy Morrison Bryan (1872 - 1935) Siblings:  Stephen Austin Bryan (1814 - 1814)  William Joel Bryan (1815 - 1903)  Moses Austin Bryan (1817 - 1895)  Guy Morrison Bryan (1821 - 1901)  Mary Elizabeth Bryan (1822 - 1833)  Stephen Samuel Perry (1825 - 1874)  Emily Rosanna Perry (1826 - 1827)  Eliza Margaret Perry (1828 - 1862)  James Elijah Perry (1830 - 1831)  Henry Austin Perry (1831 - 1853)  Cecilia Perry (1835 - 1836) Calculated relationship ","Plot: Republic Hill Section 1 Row J Plot 19 GPS (lat/lon):  30.15915, -97.43623 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=18119&page=gr,"Jan. 12,  1821 Herculaneum Jefferson County Missouri, USA ","Jun. 4,  1901 Austin Travis County Texas, USA ",Guy Morrison Bryan
"Burial: Oakwood Cemetery Austin Travis County Texas, USA ","Texas Governor,  US Congressman.  Born in Huntsville, Madison County, Alabama,  he studied law and was admitted to the bar in Talladega in 1841. Moving to Texas in 1846, he began practicing law in LaGrange, Fayette County. He was appointed acting state Attorney General in 1849,  and in 1850 was elected to a term in the State House of Representatives.  Hamilton was elected to the United States House of Representative as an Independent Democrat in 1858, representing the Western District of Texas. He did not seek re-election in 1860 and later moved to New Orleans, Louisiana. During the Civil War, he was commissioned a Brigadier General of Volunteers and in 1862 was appointed Military Governor of Texas,  with headquarters at federally-occupied New Orleans and Brownsville.  In June 1865 Hamilton was appointed by President Andrew Johnson as the 11th Governor of Texas,  a provisional post in the early Reconstruction period;  he served for 14 months.  He was a Texas Supreme Court justice in 1866,  a delegate to the Loyalist Convention in Philadelphia in 1866,  and an unsuccessful candidate for Governor of Texas in 1869. He died of tuberculosis in Austin. (bio by:  H M G) Family links: Parents:  James Calvin Hamilton (1783 - ____)  Jane  Bayles  Hamilton (1785 - 1820) Spouse:  Mary Jane  Bowen  Hamilton (1828 - 1916) Children:  Baby Hamilton (____ - 1860)  Mary  Hamilton  Mills (1845 - 1932)  Frank Hamilton (1846 - 1896)  John Hamilton (1848 - 1867)  Elizabeth  Hamilton  Woodburn (1850 - 1940)  Lillie  Hamilton  Maloney (1856 - 1934)  Kate Hamilton (1858 - 1862) Siblings:  Hezekiah Bayles Hamilton (1807 - 1869)  Morgan Calvin Hamilton (1809 - 1893)  Karenhappuck  Hamilton  Coupland (1810 - 1848)  Julia  Hamilton  Smith (1813 - 1898)  Andrew Jackson Hamilton (1815 - 1875) Calculated relationship ","Maintained by: Find A Grave Record added: Nov 16, 1999",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6988&page=gr,"Jan. 28,  1815 Madison Madison County Alabama, USA ","Apr. 11,  1875 Austin Travis County Texas, USA ",Andrew Jackson Hamilton
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA GPS (lat/lon):  30.32825, -97.74984 ","Western Lawman. Born in Fairview, Texas, he was working as a wrangler on ranch when he helped the local sheriff capture a horse thief in 1905. He joined the Texas Rangers in 1906, patrolled the border in south Texas, resigned become the City Marshal of Navasota, Texas in 1908 and became a special officer in Harris County in 1911. In 1915, he rejoined the Rangers patrolling the Texas border dealing with arms smugglers, bootleggers and bandits throughout the area. He was promoted Captain in 1921, was instrumental in to bring order to the oil boom towns and also tracked down outlaws to collect the Bankers' $5,000 reward for every dead bank robber. He retired from the Rangers in 1932, but retained a special Ranger commission. In 1934, he was hired as a Special Investigator for the Texas prison system to track down gangsters Bonnie Parker and Clyde Barrow. Hamer with Texas and Louisiana law enforcement officers killed the criminals near Gibsland, Louisiana that same year. He retired from Ranger duty again in 1949 and resided in Austin, Texas until his death. He is also a member of the Texas Ranger Hall of Fame. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Franklin Augustus Hamer (1843 - 1925)  Lou Emma  Francis  Hamer (1860 - 1934) Spouse:  Gladys  Johnson  Hamer (1890 - 1976) Children:  Billy Beckham Hamer (1921 - 1945) Sibling:  Frank Hamer (1884 - 1955)  Harrison L. Hamer (1888 - 1977) ** Calculated relationship **Half-sibling Inscription: Captain Texas Rangers Note: Cause of death: Congestive heart failure. ","Maintained by: Find A Grave Record added: Jan 01, 2001",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=2366&page=gr,"Mar. 17,  1884 Fairview Wilson County Texas, USA ","Jul. 10,  1955 ",Frank Hamer
"Burial: Oakwood Cemetery Austin Travis County Texas, USA GPS (lat/lon):  30.27607, -97.72843 ","Civil War Confederate Brigadier General. Prior to the Civil War, he served as an Army officer in the Mexican-American War and as clerk of the Supreme Court of Texas. He entered the Civil War as a Colonel in the brigade of General H. H. Sibley and saw service in New Mexico. In 1863, he was promoted Brigadier General in command of the Texas Confederate forces, participated in Battle of Galveston and at Mansfield and Pleasant Hill, Louisiana. At the Battle of Blair's Landing, April 12, 1864, he was killed at short range by the cannon of a Federal gunboat on the Red River. (bio by:  John ""J-Cat"" Griffith) Family links: Parents:  Nathan Green (1792 - 1866)  Mary  Field  Green (1792 - 1849) Spouse:  Mary Wallace  Chalmers  Green (1828 - 1866) Children:  Mary Wallace  Green  Lane (1847 - 1926)  Eliza Chalmers  Green  Neil (1849 - 1931)  Alice  Green  Bentley (1850 - 1940)  Jeanette  Green  Haydon (1853 - 1932)  Thomas Green (1857 - 1886)  Laura  Green  Hodgson (1859 - 1940) Siblings:  Thomas Green (1814 - 1864)  William Sidney Green (1816 - 1872)  James Harrington Green (1818 - 1901)  John Alexander Green (1821 - 1899)  Ann Alexander  Green  Bowdon (1823 - 1911)  Nathan Green (1827 - 1919)  Robert Green (1829 - 1859)  Maria Julia Green (1833 - 1834)  Mary Field  Green  Merritt (1852 - 1876) ** Calculated relationship **Half-sibling ","Maintained by: Find A Grave Record added: Apr 09, 2000",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9071&page=gr,"Jun. 8,  1814 Amelia County Virginia, USA ","Apr. 12,  1864 Red River Parish Louisiana, USA ","Gen Thomas ""Tom"" Green"
"Burial: Austin Memorial Park Cemetery Austin Travis County Texas, USA ","Actor in movies ""Marathon Man""(1976), ""Short eyes""(1977), ""Andy Warhol's Bad""(1977), ""All that Jazz""(1979) and ""Fort Apache the Bronx""(1981). Arrested for a 1978 murder and stabbed to death in an Austin jail while awaiting execution. (bio by:  Terrance Crooms) ","Maintained by: Find A Grave Originally Created by:  Terrance Crooms Record added: Oct 28, 2003",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=8038987&page=gr,"Apr. 4,  1951 New York New York County (Manhattan) New York, USA ","Dec. 1,  1985 Austin Travis County Texas, USA ",Tito Goya
"Burial: Oakwood Cemetery Austin Travis County Texas, USA GPS (lat/lon):  30.2774, -97.72643 ","Civil War Confederate Brigadier General. He was born in Bedford County, Virginia, where he received his education later he entered West Point with the class of 1842, however he did not graduate due to his joining the army in the Republic of Texas with the rank of Lieutenant. He later traveled in 1848 to California, where he established mail routes; he eventually settled in Memphis, Tennessee, in the cotton brokerage business. With the advent of war, he enlisted as Major of the 32nd Virginia, serving under Major General John B. Magruder until spring 1862, when he transferred to staff. Assigned to Major General Lafayette McLaws' division as assistant Adjutant General, he served on the division's staff for the rest of the war. Under McLaws and later under Major General Joseph B. Kershaw, he participated in all the major campaigns in the East and at Chickamauga. He was cited often for bravery and fidelity. During the Battle of Cedar Creek, on October 19, 1864, he commanded the brigade of Brigadier General James Conner, who was temporarily absent. For his service as a staff officer and his performance in the latter battle, he was promoted to Brigadier General on December 4, 1864. The commission, however, was revoked, possibly because he was a Virginian designated to direct South Carolinians; he then returned to Kershaw's staff. On April 6, 1865, at Sayler's Creek, Virginia, he and Kershaw fell into Federal hands. After the war, he returned to Texas, subsequently living in Austin, where he died. (bio by:  Ugaalltheway) Family links: Spouse:  Elizabeth Nelson  Page  Goggin (1836 - 1928) Children:  Anne Page  Goggin  Terrell (1861 - 1952) Calculated relationship ","Maintained by: Find A Grave Record added: Apr 09, 2000",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=9070&page=gr,"Oct. 23,  1820 ","Oct. 11,  1889 ",James Monroe Goggin
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","World War II Congressional Medal of Honor Recipient. A native of Seattle, Washington, he served as a Major in the United States Marine Corps, Marine Fighter Squadron 244. He was awarded his medal for service in the Solomon Islands Area during World War II. Major Galer's citation reads-For conspicuous heroism and courage above and beyond the call of duty as leader of a marine fighter squadron in aerial combat with enemy Japanese forces in the Solomon Islands area. Leading his squadron repeatedly in daring and aggressive raids against Japanese aerial forces, vastly superior in numbers, Maj. Galer availed himself of every favorable attack opportunity, individually shooting down 11 enemy bomber and fighter aircraft over a period of 29 days. Though suffering the extreme physical strain attendant upon protracted fighter operations at an altitude above 25,000 feet, the squadron under his zealous and inspiring leadership shot down a total of 27 Japanese planes. His superb airmanship, his outstanding skill and personal valor reflect great credit upon Maj. Galer's gallant fighting spirit and upon the U.S. Naval Service. He was also awarded the Navy Cross, and the Distinguished Flying Cross.  (bio by:  K) ","Plot: Monument Hill, Section 1, Row B, Number 13 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=11267526&page=gr,"Oct. 23,  1913 ","Jun. 27,  2005 ",Robert Edward Galer
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","US Congressman. A member of the Democratic Party, he served Texas' 22nd District in the United States House of Representatives from 1977 until 1979. Following high school graduation, he served for two years with the United States Army and was a commander with the United States Naval Reserves (1965 to 1995). He received an Associate of Arts degree from Del Mar College and attained his Bachelor of Science degree from the University of Corpus Christi. He earned a Master of Arts degree from Sam Houston University and pursued a Doctor of Law from the University of Texas. He attained a Master of Laws from the University of Virginia in 1986. In addition to practicing law in the Houston-Area, he was a professor of Law and Government at various institutions in Texas. Gammage began his political career when he was elected to and served in the Texas State House of Representatives (1971 to 1973) and later the Texas State Senate (1973 to 1976). During his tenure in the Texas House of Representatives, he was known as a member of the ""Dirty 30"", which was a group of legislators whom opposed corrupt government officials including the speaker of the house. After leaving Congress, he resumed practicing law and served as a justice on the Texas Supreme Court from 1991 to 1995. (bio by:  C.S.) Family links: Spouse:  Lynda  Hallmark  Gammage (1947 - ____) Calculated relationship ","Maintained by: Find A Grave Originally Created by:  C.S. Record added: Sep 10, 2012",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=96837141&page=gr,"Mar. 13,  1938 Houston Harris County Texas, USA ","Sep. 10,  2012 Austin Travis County Texas, USA ",Robert Alton Gammage
"Burial: Texas State Cemetery Austin Travis County Texas, USA ","Author. Fred Gipson was born on a farm near Mason, Texas, balancing his early life between school and working on the family farm until 1933 when he enrolled in the University of Texas. He took a keen interest in journalism, writing for both the Daily Texan and the Ranger before quitting school to work as a reporter for the Corpus Christi Caller-Times in 1937. He drifted from one newspaper job to another and began contributing stories to magazines, mostly Western pulps at first, but after awhile he started getting his articles into higher quality publications like Look and Liberty. His first novel, ""The Fabulous Empire: Colonel Zack Miller's Story"", was released in 1946 and was somewhat successful, but his follow-up ""Hound-Dog Man"" three years later sold over a quarter-million copies and was named a Book-of-the-Month Club selection. Encouraged by his first big hit, he wrote a series of novels continuing the Southwestern family theme: ""The Home Place"" (1950), ""The Trail-Driving Rooster"" (1955) and ""Recollection Creek"" (1955). However, it was his 1956 novel ""Old Yeller"" that established him as an author to be reckoned with. ""Old Yeller"", the story of a small Texas farming family and their dog, was made into a movie in 1957 by Disney and would go on to become a classic family film of the era. Gipson wrote a sequel, titled ""Savage Sam"", in 1962 and that too became a Disney film as well in 1963. He was the recipient of many writing accolades over his twenty year career, winning the first Sequoyah Book Award, among many others. After a short term serving as the president of the Texas Institute of Letters in the mid-sixties, he entered semi-retirement, marrying Angelina Torres in 1967. He died six years later at his ranch near Mason, near the spot where he was born, and by order of the governor was laid to rest in the Texas State Cemetery in recognition of his literary contributions to the state of Texas. (bio by:  Screwtape) Family links: Parents:  Beckton Gipson (1873 - 1936)  Emma  Deishler  Gipson (1874 - 1965) Siblings:  Jennie Mae  Gipson  Loeffler (1895 - 1978)  Bessie Ann  Gipson  Polk (1899 - 1989)  Georgia Ethel  Gipson  Maddux (1905 - 1943)  Frederick Benjamin Gipson (1908 - 1973)  Charles Gipson (1913 - 2007) Calculated relationship ","Plot: Republic Hill, Section 2 Row D, Number 2 ",http://www.findagrave.com/cgi-bin/fg.cgi?GRid=6543238&page=gr,"Feb. 7,  1908 Mason Mason County Texas, USA ","Aug. 14,  1973 Mason Mason County Texas, USA ",Frederick Benjamin Gipson
